id,x,y,z,neighbors
9501,58.550742,30.994635,6.835979,3
9502,58.342986,33.888647,4.027713,4
1457,58.219947,33.744918,9.506217,4
9503,58.289903,36.747955,1.340183,4
9504,58.385361,36.678689,6.715333,4
9505,58.314354,39.333117,4.166362,4
1459,58.348509,39.162095,9.713689,4
9506,58.371351,42.041462,1.191092,4
9507,58.208697,41.812900,6.934003,4
9508,58.401151,44.607426,4.157722,3
1461,58.221754,44.632747,9.651300,4
9509,58.454277,47.388740,1.147537,3
9510,58.321229,47.387926,6.648976,4
9511,58.406045,50.061227,4.158257,4
1463,58.277785,50.183264,9.305424,4
9512,58.538183,52.865414,1.357545,4
9513,58.415252,53.010160,6.608847,4
9515,58.311207,58.416037,1.219486,4
1465,58.330348,55.617015,9.605164,3
9515,58.311207,58.416037,1.219486,4
9516,58.399954,58.458006,6.542608,4
9517,58.399047,61.076046,4.128782,4
1466,58.563061,60.945083,9.521749,4
9518,58.574054,63.751672,1.264404,4
9520,58.257728,66.254801,4.069088,4
9520,58.257728,66.254801,4.069088,4
1467,58.573935,66.346668,9.542881,3
9521,58.403870,69.116004,1.258110,4
9522,58.491241,69.057078,6.793399,4
9523,58.441123,71.912998,3.882924,4
1468,58.332311,71.757737,9.606179,4
9524,58.400466,74.706687,1.452617,4
9525,58.452656,74.486897,6.652523,4
9526,58.282444,77.247562,4.124296,4
9528,58.612648,80.061195,6.882141,4
9527,58.243715,80.032573,1.255999,4
9528,58.612648,80.061195,6.882141,4
9753,61.142080,82.717987,1.252423,0
1542,61.147247,85.309344,9.665368,3
9530,58.384592,85.577751,1.194176,3
9531,58.385532,85.477856,6.590498,4
9532,58.276595,88.372619,3.825376,4
1471,58.461160,88.338484,9.474800,3
9533,58.494514,90.866605,1.289975,4
9534,58.502758,91.127348,6.546186,4
9535,58.352799,93.782491,3.858413,4
1472,58.357248,93.460406,9.510351,2
9536,58.429911,96.342764,1.263610,4
9537,58.499690,96.251484,6.841467,4
9539,58.440229,101.810923,1.281008,4
1473,58.830829,99.075976,9.547192,2
9539,58.440229,101.810923,1.281008,4
9540,58.448682,101.975629,6.575302,4
9541,58.608039,104.687038,3.850792,3
1474,58.378687,104.552090,9.430422,2
9542,58.258062,107.411055,1.307162,4
9543,58.467241,107.591207,6.574726,4
9544,58.405161,110.213630,3.920803,4
1547,61.313915,112.299563,9.504673,2
9545,58.337889,112.816085,1.243422,4
9546,58.391688,112.704615,6.794781,4
9548,58.332151,118.145618,1.246087,4
1476,58.527140,115.087016,9.783374,2
9548,58.332151,118.145618,1.246087,4
9549,58.432786,117.989203,6.800928,4
9551,58.278975,123.706131,1.361630,4
1477,58.280517,120.782572,9.610744,3
9551,58.278975,123.706131,1.361630,4
9552,58.205346,123.632236,6.806904,4
9553,58.223874,126.274184,3.909939,4
1479,58.638543,126.392387,9.496650,3
9554,58.259165,129.081509,1.382191,4
9555,58.436822,129.132182,6.590755,4
9556,58.484240,131.817712,3.948841,4
1481,58.546556,131.770792,9.568667,3
9557,58.425159,134.431447,1.216536,4
9558,58.444517,134.419865,6.826892,4
9559,58.401789,137.187681,3.819504,4
1556,61.215209,139.990918,9.343413,4
9560,58.512019,139.924983,1.206352,4
9561,58.462683,140.166047,6.460710,3
9562,58.498262,142.590571,3.688656,3
1485,58.467310,142.559954,9.472367,3
9563,58.423427,145.322306,1.305708,4
9564,58.405757,145.469608,6.785218,4
9565,58.569261,148.033982,4.071553,3
1486,58.379580,147.758048,9.651321,3
9566,58.535761,150.604277,1.180957,4
9568,58.356629,153.495632,4.395889,3
9568,58.356629,153.495632,4.395889,3
1487,58.420483,153.276395,9.608315,2
9569,58.492989,156.010267,1.385606,4
9570,58.421061,156.001833,6.938628,4
9571,58.476991,158.775960,3.814322,3
1488,58.710343,158.785646,9.837350,4
9572,58.499372,161.613370,1.208460,4
9573,58.463603,161.665194,6.926925,3
9574,58.453048,164.161046,4.017070,4
1489,58.352854,164.263186,9.586956,4
9575,58.334327,167.016494,1.362381,4
9576,58.374681,166.965622,6.725376,4
9577,58.483639,169.750311,3.972049,4
1562,61.508602,172.260945,9.083872,2
9580,59.752000,0.000000,0.000000,1
4168,62.461028,0.360458,7.839814,1
9582,59.711815,2.754590,2.650557,4
9584,59.752000,5.432000,0.000000,2
4169,62.612970,5.343110,7.945786,4
9589,59.754719,10.696396,5.414216,3
9588,59.752000,10.864000,0.000000,2
4170,62.564853,10.818510,8.035826,4
9590,59.690608,13.655311,2.662384,3
9592,59.752000,16.296000,0.000000,2
4171,62.354160,16.315668,8.154518,4
9594,59.688731,19.180286,2.642907,4
9596,59.752000,21.728000,0.000000,2
4172,62.670080,21.541409,8.331936,2
9598,59.785980,24.275859,2.623638,4
9600,59.752000,27.160000,0.000000,2
9601,59.823049,26.989777,5.097614,4
9602,59.821452,29.818552,2.540491,4
9604,59.752000,32.592000,0.000000,2
9605,59.780546,32.489700,5.278259,4
9606,59.638103,35.466583,2.755148,4
9608,59.752000,38.024000,0.000000,2
9609,59.938222,38.145979,5.453016,4
9610,59.583409,40.774160,2.751611,4
9612,59.752000,43.456000,0.000000,2
9613,59.509592,43.257866,5.577060,4
9614,59.845789,45.945708,2.710948,3
9616,59.752000,48.888000,0.000000,2
9617,59.787151,48.719303,5.602102,4
9618,59.888601,51.431720,2.865126,4
9620,59.752000,54.320000,0.000000,2
9621,59.702820,54.281235,5.117471,4
9622,59.955099,57.143067,2.346905,3
9624,59.752000,59.752000,0.000000,2
9625,59.803821,59.723081,5.301352,4
9626,59.765126,62.336190,2.769295,4
9628,59.752000,65.184000,0.000000,2
9629,59.774488,65.077435,5.535949,3
9630,59.667075,67.593466,2.641585,4
9632,59.752000,70.616000,0.000000,2
4314,62.387416,70.768832,8.105809,3
9637,59.633079,76.060577,5.439199,4
9636,59.752000,76.048000,0.000000,2
4315,62.310002,76.231718,8.077867,3
9638,59.625416,78.788405,2.853626,4
9640,59.752000,81.480000,0.000000,2
4316,62.482048,81.643727,8.275662,3
9642,59.881564,84.179889,2.649971,2
9644,59.752000,86.912000,0.000000,2
9645,59.642897,86.946280,5.302731,4
9646,59.904796,89.531085,2.607344,4
9648,59.752000,92.344000,0.000000,2
9651,59.765127,94.934012,8.188957,3
9650,59.778161,95.107975,2.617227,3
9652,59.752000,97.776000,0.000000,2
4319,62.783543,98.104546,8.223932,2
9654,59.866805,100.462905,2.642446,3
9656,59.752000,103.208000,0.000000,2
4320,62.444176,103.316196,7.918430,4
9658,59.781073,106.073169,2.523949,4
9660,59.752000,108.640000,0.000000,2
4321,62.802152,108.941794,8.286720,2
9662,59.914611,111.481028,2.623973,4
9664,59.752000,114.072000,0.000000,2
9665,59.786725,114.064614,5.500175,4
9666,59.696568,116.885839,2.604414,3
9668,59.752000,119.504000,0.000000,2
9669,59.649505,119.461675,5.444538,4
9670,59.667068,122.213747,2.686979,3
9672,59.752000,124.936000,0.000000,2
9673,59.558990,124.849288,5.372174,3
9674,59.600710,127.684309,2.594333,4
9676,59.752000,130.368000,0.000000,2
9677,59.679988,130.229430,5.122400,4
9678,59.729301,133.123960,2.651769,4
9680,59.752000,135.800000,0.000000,2
9681,59.632115,135.793619,5.227392,4
9682,59.769416,138.506040,2.600214,4
9684,59.752000,141.232000,0.000000,2
9685,59.864224,141.382420,5.107723,4
9686,59.940779,143.903362,2.505622,4
9688,59.752000,146.664000,0.000000,2
9689,59.911748,146.694922,5.403331,4
9690,59.803751,149.366140,2.653637,4
9692,59.752000,152.096000,0.000000,2
9693,59.939437,152.099450,5.536943,3
9694,59.767304,154.665106,2.793273,4
9696,59.752000,157.528000,0.000000,2
9697,59.755073,157.185744,5.452181,3
9698,59.875366,160.155097,2.553166,4
9700,59.752000,162.960000,0.000000,2
9701,59.920356,162.885940,5.495791,4
9702,59.638215,165.527231,2.530317,4
9704,59.752000,168.392000,0.000000,2
4595,62.596814,168.376308,8.045314,3
9706,59.801249,171.243908,2.598884,4
9708,61.127216,1.439769,1.341428,4
9708,61.127216,1.439769,1.341428,4
9709,60.954023,1.513524,6.544839,4
9710,61.266851,4.062131,4.031579,4
9711,61.200417,6.595079,1.264929,3
9712,61.198508,6.853726,6.839095,4
9713,61.245479,9.416052,4.146725,3
9714,61.160582,12.140190,1.311519,3
9715,61.146414,12.112052,6.752622,4
9716,61.038343,14.845954,4.147095,4
9717,61.031278,17.698049,1.232327,4
9718,61.047415,17.548613,6.752964,4
9719,61.064844,20.393742,3.930260,4
9720,61.168132,22.970580,1.186856,4
9721,61.282328,23.055308,6.952125,4
9722,61.175893,25.565948,3.915799,4
1527,61.530523,25.265916,9.457158,2
9723,61.198125,28.412853,1.268919,4
9724,61.263991,28.343983,6.624956,4
9725,61.038028,31.157785,3.834820,4
1581,63.590715,33.782187,9.604882,3
9726,60.970134,34.159076,1.343322,3
9727,61.013881,33.910113,6.765063,4
9728,61.065348,36.815668,4.005272,4
1530,60.991282,36.676317,9.465224,2
9729,60.960212,39.517123,1.230689,4
9730,61.215936,39.498693,6.928019,4
9731,61.058974,42.109642,4.165381,4
1532,61.118974,42.029175,9.611016,3
9732,61.161934,44.775535,1.215603,4
9733,60.973929,44.797069,6.643801,3
9734,61.257850,47.597513,3.931488,4
1534,60.887608,47.518518,9.702630,4
9735,60.982500,50.291099,1.372730,4
9737,61.240585,52.838531,4.124077,4
9737,61.240585,52.838531,4.124077,4
1536,61.237202,52.960239,9.611040,3
9738,61.171815,55.575292,1.186869,4
9740,61.188958,58.334006,3.942564,4
9740,61.188958,58.334006,3.942564,4
1537,61.317723,58.089869,9.291742,2
9741,61.060147,60.984434,1.387321,4
9742,61.228064,61.029265,6.680328,4
9743,61.118125,63.845932,4.016850,4
9744,61.125340,66.470910,1.252238,4
9745,61.308736,66.465314,6.784839,3
9746,61.214534,69.014713,3.917124,4
9747,61.355530,71.906146,1.293067,4
9748,61.138976,72.010191,6.489621,4
9749,61.159867,74.877822,4.049714,3
9750,61.032336,77.511066,1.271389,4
9751,61.054709,77.436389,6.666486,4
9752,61.007717,80.222510,4.135453,4
9753,61.142080,82.717987,1.252423,4
9754,61.258187,83.256023,6.885848,3
9755,61.056558,85.616386,3.947087,4
9756,61.115033,88.291102,1.218110,4
9757,61.134406,88.402685,6.673179,3
9759,61.132016,93.464694,1.287854,3
9759,61.132016,93.464694,1.287854,3
9760,61.182589,93.675380,6.789801,2
9761,61.043877,96.468958,3.978561,3
9762,61.234239,99.123937,1.268648,4
9763,61.225037,99.032784,6.690730,4
9764,61.360972,101.832065,3.967283,4
9765,61.260119,104.445931,1.347557,4
9766,61.037053,104.825914,6.550277,4
9767,61.238257,107.375863,3.937711,4
9768,61.129006,110.067070,1.178163,4
9769,61.333739,110.117124,6.699513,4
9770,61.248693,112.764339,4.030382,4
1599,63.907335,115.184946,9.629594,2
9771,61.087089,115.420939,1.193904,4
9772,61.138965,115.419108,6.818652,3
9773,61.003137,118.124211,4.140268,4
1600,63.777342,120.734545,9.512848,4
9774,61.057680,120.771649,1.277833,4
9775,61.154384,120.896439,6.808305,3
9776,61.236677,123.574506,3.875952,3
1550,61.138530,123.505773,9.698399,4
9777,61.093418,126.363601,1.239637,4
9778,60.993188,126.142078,6.670192,3
9779,61.057791,128.953909,3.801171,4
1552,61.342985,129.181574,9.465179,3
9780,61.076802,131.737863,1.261517,4
9782,61.097006,134.430269,3.956493,4
9782,61.097006,134.430269,3.956493,4
1554,61.005111,134.410412,9.435905,3
9783,61.312421,137.007766,1.327015,4
9784,60.946947,137.131250,6.783414,4
9785,61.128404,139.778635,3.984468,4
1556,61.215209,139.990918,9.343413,4
9786,61.292421,142.528049,1.206868,4
9787,61.087718,142.577124,6.646393,4
9788,61.204236,145.382488,3.883030,4
1557,61.035156,145.220783,9.655859,4
9789,61.148411,148.043765,1.252020,4
9791,61.162764,150.782320,4.141412,4
9791,61.162764,150.782320,4.141412,4
9792,61.030160,153.568514,1.191246,4
9793,61.194970,153.551766,6.834791,3
9794,61.291495,156.061452,4.136634,4
9795,61.214724,158.799424,1.249700,4
9796,60.938517,158.935540,6.526877,3
9797,61.050934,161.536733,3.934505,4
9798,61.250934,164.279893,1.190494,4
9799,60.843350,164.499628,6.805933,3
9800,60.837358,166.987386,4.029012,4
9801,61.135161,169.752711,1.266214,4
9802,61.151215,169.706666,6.882121,4
9804,62.435863,-0.008341,2.518955,2
9805,62.468000,2.716000,0.000000,2
4169,62.612970,5.343110,7.945786,4
9807,62.625491,5.369911,2.602752,4
9808,62.468000,8.148000,0.000000,2
4170,62.564853,10.818510,8.035826,4
9810,62.465825,10.834530,2.757107,4
9811,62.468000,13.580000,0.000000,2
4171,62.354160,16.315668,8.154518,4
9813,62.350210,16.113302,2.511597,4
9814,62.468000,19.012000,0.000000,2
4172,62.670080,21.541409,8.331936,2
9816,62.483242,21.672378,2.522958,4
9817,62.468000,24.444000,0.000000,2
4177,65.047785,24.313478,8.200899,3
9819,62.447826,27.185980,2.684085,4
9821,62.468000,29.876000,0.000000,2
9822,62.323806,29.796468,5.172053,4
9823,62.329454,32.609763,2.781625,3
9825,62.468000,35.308000,0.000000,2
9826,62.363623,35.357583,5.301337,4
9827,62.461342,38.233786,2.638630,4
9829,62.468000,40.740000,0.000000,2
9830,62.429209,40.835784,5.316924,4
9831,62.416492,43.327766,2.574256,4
9833,62.468000,46.172000,0.000000,2
9834,62.546999,46.035027,5.268062,4
9835,62.494636,48.900527,2.388326,4
9837,62.468000,51.604000,0.000000,2
9840,62.685354,54.235999,8.215473,3
9839,62.577813,54.253229,2.572007,4
9841,62.468000,57.036000,0.000000,2
9842,62.517945,56.980673,5.339376,3
9843,62.504880,59.658501,2.559389,4
9845,62.468000,62.468000,0.000000,2
4313,62.636319,64.710816,8.062378,1
9847,62.622901,65.220200,2.656238,3
9848,62.468000,67.900000,0.000000,2
4323,65.237259,68.058601,8.422325,4
9852,62.567686,73.433503,5.297465,4
9851,62.468000,73.332000,0.000000,2
4315,62.310002,76.231718,8.077867,3
9853,62.344534,76.164307,2.523917,3
9854,62.468000,78.764000,0.000000,2
4316,62.482048,81.643727,8.275662,3
9856,62.318319,81.505241,2.761696,4
9857,62.468000,84.196000,0.000000,2
4317,62.395449,86.967114,8.347774,3
9859,62.521069,87.069680,2.758368,4
9860,62.468000,89.628000,0.000000,2
4318,62.676141,92.397818,8.384481,3
9862,62.761906,92.355849,2.589926,3
9863,62.468000,95.060000,0.000000,2
4319,62.783543,98.104546,8.223932,2
9865,62.584688,97.747272,2.682497,4
9866,62.468000,100.492000,0.000000,2
4320,62.444176,103.316196,7.918430,4
9868,62.609912,103.250573,2.653796,4
9869,62.468000,105.924000,0.000000,2
4321,62.802152,108.941794,8.286720,2
9871,62.493197,108.680249,2.425495,4
9872,62.468000,111.356000,0.000000,2
9873,62.748345,111.443046,5.425865,4
9874,62.594258,114.242328,2.703802,4
9876,62.468000,116.788000,0.000000,2
9877,62.469396,116.805437,5.591540,4
9878,62.461341,119.472934,2.796117,4
9880,62.468000,122.220000,0.000000,2
9881,62.618197,122.233768,5.417222,4
9882,62.419703,124.975713,2.581753,4
9884,62.468000,127.652000,0.000000,2
9885,62.412097,127.690047,5.338430,4
9886,62.428286,130.460937,2.706318,4
9888,62.468000,133.084000,0.000000,2
9889,62.578103,133.099465,5.210142,3
9890,62.744463,135.660213,2.711129,4
9892,62.468000,138.516000,0.000000,2
9893,62.459147,138.337709,5.381714,4
9894,62.512498,141.202648,2.754543,4
9896,62.468000,143.948000,0.000000,2
9897,62.412840,144.102034,5.428374,4
9898,62.499296,146.650470,2.585601,4
9900,62.468000,149.380000,0.000000,2
4592,62.594778,152.120278,8.339379,2
9902,62.463102,152.201446,2.713537,4
9903,62.468000,154.812000,0.000000,2
4593,62.450764,157.636256,8.195792,2
9905,62.506283,157.481261,2.728830,4
9906,62.468000,160.244000,0.000000,2
4598,64.872324,160.275142,8.381074,2
9908,62.456176,163.036136,2.739020,4
9909,62.468000,165.676000,0.000000,2
4595,62.596814,168.376308,8.045314,3
9911,62.301872,168.362704,2.800712,4
9912,62.468000,171.108000,0.000000,2
4600,65.219624,171.569539,8.134751,3
10118,66.544671,1.364031,1.390596,0
9914,63.770259,1.319356,3.762485,4
9914,63.770259,1.319356,3.762485,4
9915,63.877827,3.961902,1.277497,4
9916,63.887263,3.870782,6.780856,4
9917,64.032377,6.722371,4.105961,4
9918,63.694345,9.523910,1.134624,4
9919,63.958059,9.579134,6.649573,4
9920,63.831286,12.364944,3.933789,4
9921,63.900090,14.865021,1.307496,4
9922,63.984656,15.227197,6.794582,4
9923,63.749811,17.586342,3.928809,4
9924,63.764508,20.282270,1.347627,4
9925,63.859896,20.308703,6.688974,3
9926,63.876855,23.029518,3.929237,4
9927,63.741048,25.757332,1.339348,4
9928,63.730205,25.672892,6.772676,4
9930,63.742700,31.411225,1.334809,4
1580,64.137108,28.501349,9.719428,2
9930,63.742700,31.411225,1.334809,4
9931,63.845663,31.157875,6.534145,4
9932,63.855147,34.182655,3.959057,4
1581,63.590715,33.782187,9.604882,3
9933,63.734182,36.700036,1.279334,3
9934,63.770578,36.692368,6.689036,4
9935,63.950068,39.402231,4.107703,3
9937,63.845096,42.165773,6.834220,4
9936,63.883075,42.039124,1.215731,4
9937,63.845096,42.165773,6.834220,4
9938,64.017343,44.501054,3.973875,4
1585,63.793677,44.815677,9.616784,3
9939,63.846176,47.452821,1.118211,4
9940,63.798382,47.628848,6.497958,4
9941,63.976266,50.096434,3.795668,3
1587,63.879392,50.137075,9.401103,2
9942,64.013516,52.801963,1.216872,4
9943,64.041994,52.818136,6.708287,3
9944,63.924440,55.681813,3.854985,4
1589,63.885919,55.727640,9.374095,2
9945,63.779977,58.400783,1.186155,4
9946,64.139219,58.378808,6.512592,4
9947,63.900773,61.130047,3.807143,4
9948,63.905990,63.664422,1.120220,3
9949,64.029900,63.540218,6.539907,4
9950,63.920519,66.621074,4.076509,4
9951,63.929670,69.191061,1.164269,4
9952,63.859256,69.029968,6.833971,3
9953,63.904420,71.946911,4.212131,3
9954,63.907603,74.644652,1.288566,3
9955,63.771269,74.899086,6.658082,4
9956,63.703739,77.559108,4.014706,4
9957,63.696552,80.229435,1.327820,4
9959,63.808087,82.952363,4.101543,4
9959,63.808087,82.952363,4.101543,4
9960,63.744926,85.583779,1.400083,4
9961,63.811003,85.732300,6.983012,3
9962,64.008904,88.436258,4.088782,4
9963,63.946408,90.807771,1.164092,4
9964,63.960237,91.215682,6.775013,4
9965,63.917076,93.754690,4.015095,4
9966,63.743106,96.397363,1.290298,4
9967,63.946989,96.621895,6.790685,2
9968,63.970245,99.135211,4.001204,4
9969,63.881795,101.812727,1.171445,4
9970,63.743815,101.947696,6.603246,3
9971,63.879941,104.640993,4.044091,3
9972,63.870524,107.355456,1.268234,4
9973,63.985518,107.538409,6.729031,4
9974,63.876924,110.120256,3.878953,4
9975,63.804867,112.850126,1.231581,4
9976,64.112135,112.838449,6.676331,3
9977,63.810151,115.731601,4.126312,4
1599,63.907335,115.184946,9.629594,2
9978,63.754694,118.124664,1.390845,4
9979,63.886875,118.090982,6.906299,4
9980,63.884822,120.857721,4.040050,4
1600,63.777342,120.734545,9.512848,4
9981,63.964224,123.641190,1.409990,4
9982,63.821165,123.687554,6.721462,4
9983,63.678169,126.107034,4.014150,4
1602,63.857128,126.192348,9.556749,4
9984,63.816083,129.051359,1.322183,4
9985,63.971747,128.936952,6.745207,4
9986,64.123028,131.665396,4.001224,4
1604,63.691767,131.716346,9.513572,2
9987,63.926164,134.371814,1.173340,4
9988,63.618741,134.432170,6.836098,4
9989,63.883903,137.189477,4.063258,4
1606,63.804308,137.357732,9.369839,3
9990,63.899565,139.740098,1.364418,4
9991,63.833663,139.926962,6.652520,4
9992,63.744914,142.597723,4.204238,4
1662,66.308529,145.362287,9.631224,2
9993,63.722158,145.265024,1.341831,4
9994,63.677012,145.430789,6.883980,4
9995,63.855807,147.914937,3.863161,3
9996,63.797266,150.776244,1.318291,4
9997,63.868079,150.729022,6.757395,4
9998,63.853151,153.648330,3.982041,4
9999,63.907127,156.213409,1.309292,4
10000,63.840251,156.209549,6.957337,4
10001,63.917193,158.807500,3.992723,4
10002,63.758321,161.627535,1.277434,4
10003,63.632977,161.507480,6.643922,3
10004,63.744433,164.335471,4.184853,4
10005,63.782879,167.116239,1.224279,3
10006,63.897774,167.078809,6.598932,4
10007,63.709819,169.649986,4.086321,4
10010,65.184000,0.000000,0.000000,1
4173,65.123837,2.602564,8.429074,2
10012,65.268845,2.714569,2.751403,4
10013,65.184000,5.432000,0.000000,2
4174,65.238848,8.350441,8.234318,3
10015,65.103138,8.117413,2.564890,4
10016,65.184000,10.864000,0.000000,2
4175,65.336131,13.791062,8.295750,4
10018,65.335807,13.707666,2.760290,4
10019,65.184000,16.296000,0.000000,2
4176,65.213912,18.984942,8.348173,2
10021,65.163381,19.055056,2.582871,4
10022,65.184000,21.728000,0.000000,2
4177,65.047785,24.313478,8.200899,3
10024,65.181429,24.491993,2.688061,4
10025,65.184000,27.160000,0.000000,2
10028,65.148081,29.776832,8.087564,4
10027,65.048562,29.818066,2.524746,3
10029,65.184000,32.592000,0.000000,2
10030,65.093956,32.784238,5.321462,4
10031,65.417427,35.371868,2.657553,3
10033,65.184000,38.024000,0.000000,2
10034,65.408017,37.896046,5.547544,3
10035,65.146412,40.759741,2.654994,4
10037,65.184000,43.456000,0.000000,2
10038,65.361247,43.162403,5.224629,4
10039,65.169897,46.091141,2.703571,4
10041,65.184000,48.888000,0.000000,2
10042,65.302321,48.795693,5.170276,4
10043,65.272696,51.544375,2.574664,4
10045,65.184000,54.320000,0.000000,2
10046,65.223940,54.238836,5.178071,4
10047,65.346170,57.165226,2.591090,4
10049,65.184000,59.752000,0.000000,2
4322,65.414310,62.309932,8.129939,3
10051,65.241323,62.568141,2.715947,3
10052,65.184000,65.184000,0.000000,2
4323,65.237259,68.058601,8.422325,4
10054,65.154574,67.933955,2.684309,4
10055,65.184000,70.616000,0.000000,2
4324,64.829244,73.321488,8.222873,3
10059,65.225407,76.122501,5.378681,4
10058,65.184000,76.048000,0.000000,2
4334,67.907315,75.944701,8.224555,2
10060,65.070053,78.734351,2.550735,4
10061,65.184000,81.480000,0.000000,2
4326,65.042415,84.086967,8.461207,3
10063,65.218227,84.103184,2.654791,4
10064,65.184000,86.912000,0.000000,2
4327,65.236642,89.900869,8.379397,2
10068,65.443046,92.460098,5.485493,4
10067,65.184000,92.344000,0.000000,2
4328,65.406794,95.322901,8.380263,2
10069,65.234579,95.149499,2.589220,4
10070,65.184000,97.776000,0.000000,2
4329,65.575833,101.033827,8.047259,1
10072,65.209439,100.655184,2.714570,4
10073,65.184000,103.208000,0.000000,2
1650,67.614965,102.881102,8.218928,2
10075,65.187404,106.069044,2.577251,4
10076,65.184000,108.640000,0.000000,2
4331,65.525423,111.296971,8.256798,2
10078,65.116136,111.497679,2.436283,4
10079,65.184000,114.072000,0.000000,2
10080,65.312567,114.299143,5.476485,4
10081,65.250805,117.033691,2.792020,4
10083,65.184000,119.504000,0.000000,2
10084,65.173825,119.537778,5.469215,4
10085,65.209126,122.126772,2.677090,4
10087,65.184000,124.936000,0.000000,2
10088,65.174033,124.938882,5.400574,4
10089,65.118909,127.470992,2.667848,4
10091,65.184000,130.368000,0.000000,2
10092,65.331430,130.235813,5.386280,4
10093,65.281207,132.988955,2.610610,4
10095,65.184000,135.800000,0.000000,2
10096,65.144269,135.691504,5.524229,4
10097,65.170284,138.497205,2.709765,4
10099,65.184000,141.232000,0.000000,2
10100,65.242338,141.304343,5.469237,4
10101,65.011196,144.025429,2.683539,4
10103,65.184000,146.664000,0.000000,2
4596,65.176845,149.536530,8.304529,2
10105,65.376358,149.426071,2.673604,4
10106,65.184000,152.096000,0.000000,2
4597,65.452346,154.809013,8.131312,2
10108,65.256976,154.936619,2.784180,3
10109,65.184000,157.528000,0.000000,2
4598,64.872324,160.275142,8.381074,2
10111,65.131254,160.309879,2.591603,4
10112,65.184000,162.960000,0.000000,2
4599,65.378868,166.092023,8.293732,3
10114,65.086362,165.585289,2.779457,3
10115,65.184000,168.392000,0.000000,2
4600,65.219624,171.569539,8.134751,3
10117,65.157477,171.040622,2.701945,4
10118,66.544671,1.364031,1.390596,4
10118,66.544671,1.364031,1.390596,4
4183,69.480299,4.083197,6.715330,2
10120,66.498562,4.165065,4.008367,3
10121,66.699422,6.755103,1.333186,4
4184,69.230529,9.481411,7.000649,3
10123,66.368060,9.567038,3.890483,4
10124,66.516254,12.253622,1.259045,4
10125,66.757474,12.457861,6.784729,3
10126,66.635072,15.134158,3.839093,4
10127,66.464006,17.617335,1.213499,4
10128,66.747908,17.692222,6.886906,4
10129,66.564534,20.468495,3.895938,4
10130,66.484017,23.114931,1.132638,4
10131,66.430687,22.935964,6.677079,3
10132,66.410531,25.678155,3.978610,4
1632,66.706862,25.465980,9.634173,3
10133,66.365939,28.531731,1.320688,4
10134,66.457981,28.603447,6.754326,3
10135,66.393062,31.392429,3.851283,4
1633,66.562355,31.028347,9.470780,3
10136,66.608076,34.057667,1.142844,4
10137,66.639754,33.871475,6.616194,3
10138,66.617626,36.655492,4.043574,4
1635,66.694786,36.450134,9.657720,2
10139,66.501736,39.314772,1.257469,4
10140,66.556131,39.340015,6.780047,4
10141,66.804834,41.976449,3.966200,4
1637,66.566854,41.971884,9.862463,3
10142,66.480812,44.905017,1.290830,4
10143,66.595702,44.475049,6.729365,3
10144,66.639200,47.397492,4.074316,4
1639,66.445763,47.570916,9.456244,4
10145,66.684884,50.287482,1.239247,4
10146,66.424810,50.036456,6.741116,4
10147,66.629201,52.858353,3.980981,4
1641,66.733993,53.114051,9.409992,3
10148,66.523963,55.739033,1.240754,4
10150,66.653808,58.289886,3.999494,3
10150,66.653808,58.289886,3.999494,3
1642,66.231950,58.748487,9.346884,1
10151,66.569914,60.969051,1.281493,3
10152,66.808490,61.258020,6.620442,4
10153,66.693446,63.854932,3.952029,4
10154,66.413322,66.571548,1.334682,4
10155,66.476672,66.584917,6.908009,4
10156,66.370551,69.185398,4.061809,4
10157,66.660281,71.933951,1.265960,4
4342,69.114930,74.596622,6.755647,3
10159,66.432508,74.776559,3.908332,3
10160,66.527399,77.403723,1.252874,4
4343,69.147370,80.111705,6.718314,4
10162,66.364714,80.124352,3.902389,4
10163,66.534450,82.868306,1.267065,4
4344,69.250538,85.393479,6.873793,3
10165,66.464532,85.494018,4.159449,4
10166,66.719032,88.193082,1.357052,4
4345,69.617728,91.099384,6.552020,4
10168,66.724232,91.108784,4.073700,3
10169,66.621027,93.591458,1.418595,4
4346,69.337927,96.292397,6.852485,2
10171,66.548840,96.545907,4.049075,4
10172,66.431439,99.158768,1.260540,3
4347,69.143328,101.801018,6.644315,3
10174,66.562249,101.952011,3.926656,4
10175,66.439621,104.662435,1.319609,4
10176,66.450649,104.467564,6.870514,4
10177,66.537462,107.328673,4.026190,4
10178,66.463171,110.062255,1.221600,4
10179,66.698619,109.952036,6.661476,4
10180,66.565950,112.828916,3.961130,4
1652,67.058124,112.488315,9.792617,2
10181,66.437907,115.616020,1.286695,3
10182,66.707087,115.342952,6.876633,4
10183,66.598283,118.257099,4.256319,4
1653,66.609404,118.246374,9.520856,4
10184,66.625203,120.754042,1.352576,4
10185,66.674067,121.038967,6.660300,4
10186,66.643088,123.664925,3.912299,4
1655,66.647212,123.507661,9.539872,2
10187,66.663224,126.358526,1.291322,4
10188,66.745451,126.053486,6.779796,4
10189,66.719191,128.745773,3.975933,4
1657,66.684819,129.070299,9.659256,2
10190,66.648288,131.545192,1.273708,4
10191,66.469954,131.683486,6.875019,4
10192,66.421046,134.481992,4.085305,3
1659,66.597963,134.610298,9.663327,3
10193,66.449709,137.278863,1.087206,4
10194,66.527939,137.193593,6.728347,4
